"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","INDICATOR","FREQUENCY","SCALE","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"IMF.FAD:ICSD(1.0.0)","LVA.P51G_S13_Q_POGDP_PT.A","OBS_VALUE","Latvia, Republic of","Gross fixed capital formation, General government, Constant prices, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.604955848","0.702279195","1.12121156","1.369719192","1.415365769","1.552524215","1.979296434","1.22050106","1.221381237","1.446351323","1.52819407","1.325113412","1.38825455","2.562795527","3.327876029","3.231747217","4.229056505","5.331199014","5.032981004","5.175014045","4.849478501","5.284336619","5.11398906","4.561800434","4.582505447","4.687547213","3.521254807","4.619999918","5.626148088","5.013803988"
"IMF.FAD:ICSD(1.0.0)","TZA.P51G_S13_Q_POGDP_PT.A","OBS_VALUE","Tanzania, United Republic of","Gross fixed capital formation, General government, Constant prices, Percent of GDP","Annual","Units","4.295900635","4.689439563","4.443860912","4.510863032","3.905078868","3.918378285","3.760039561","3.700493627","3.543643395","3.66680037","3.602119729","4.252482514","3.72297866","3.49121446","3.335385759","3.276213661","3.348734137","3.65844122","3.611680926","3.753479766","3.228985343","2.398418042","2.079202006","1.565336625","1.213343485","1.069346865","1.255145345","1.790472446","2.288298709","3.894513991","3.749960524","3.318200907","2.241362838","2.347313161","2.032427913","2.045950123","2.03703655","2.356446274","2.13864422","2.916094522","2.889415653","2.351715736","2.870802963","3.39715008","3.559846394","3.698513544","4.103883464","4.433959056","4.772221771","4.517155759","4.72602963","5.308952532","4.509808888","4.448382435","4.736615827","4.897129686","5.483846385","6.158076657","6.509694674","6.874747806"
"IMF.FAD:ICSD(1.0.0)","BFA.P51G_S13_Q_POGDP_PT.A","OBS_VALUE","Burkina Faso","Gross fixed capital formation, General government, Constant prices, Percent of GDP","Annual","Units","2.295153926","2.746102122","2.725984383","2.889427272","2.952698945","3.117445453","3.251888682","3.114586411","3.103679136","3.176494336","1.823182173","4.919150114","1.61329031","3.119413131","4.207330418","3.171248392","3.860357455","3.110602085","2.902744073","8.408869966","6.460443822","6.791279576","6.439876107","5.525318225","5.966783563","3.01180674","4.595485525","5.739487378","4.282509609","2.933120333","2.553839828","3.486466178","3.816342263","3.183911285","3.732408918","4.172323912","4.426625743","5.158307772","4.606171489","4.46162214","3.841990246","4.08958025","3.687425749","3.161566925","4.019941957","3.987856298","4.200385807","3.98442247","3.047636327","4.241500311","4.04509456","3.708001076","4.304097194","5.512490195","3.605252341","3.485983903","3.407540912","4.591619688","5.56843939","4.761106136"
"IMF.FAD:ICSD(1.0.0)","PRT.P51G_S13_Q_POGDP_PT.A","OBS_VALUE","Portugal","Gross fixed capital formation, General government, Constant prices, Percent of GDP","Annual","Units","4.498065698","4.435398497","4.325044397","4.246590603","4.144273603","4.010223035","4.007220223","3.875152655","3.701619529","3.769736406","3.593060747","3.504384324","3.37410223","3.155615437","3.244757314","3.527929069","3.432215017","2.40128287","3.713451031","3.597574483","3.331173109","3.857160785","3.444798896","3.046011371","2.699424464","2.60456117","2.657818339","2.798382106","3.001564941","2.826145569","2.959038335","3.230531996","3.898705304","4.169236868","3.874593317","3.905248038","4.282961991","4.908743733","4.554894688","4.464183336","4.114225461","4.547207126","4.230919466","4.092683673","4.142178774","3.82959532","3.161020337","3.049584397","3.464567886","3.948339761","5.079987857","3.334670603","2.38487522","2.159481859","1.972315685","2.247800013","1.548843795","1.780000029","1.829454319","1.844038509"
"IMF.FAD:ICSD(1.0.0)","SDN.P51G_PS_Q_POGDP_PT.A","OBS_VALUE","Sudan","Gross fixed capital formation, Private sector, Constant prices, Percent of GDP","Annual","Units","","","","","","","","","","","3.135955784","3.141404215","4.585029862","5.060153585","5.744806229","5.58449564","5.647054818","3.814824383","5.616321043","6.007764896","4.778989473","7.228064447","6.73571818","3.653060095","3.703547477","5.73014293","6.079601156","5.616316397","5.973436348","6.368358953","8.699360943","10.12497437","11.49411454","9.558429685","9.350046673","7.343604405","7.412716286","9.31497584","13.49026342","8.270381116","6.009712419","8.524361797","10.58664369","8.734420039","8.527208169","11.45072295","11.46192524","10.03821016","10.13010007","10.2370622","11.11160367","","","","","","","","",""
"IMF.FAD:ICSD(1.0.0)","POL.P51G_PS_Q_POGDP_PT.A","OBS_VALUE","Poland, Republic of","Gross fixed capital formation, Private sector, Constant prices, Percent of GDP","Annual","Units","","","","","","","","","","","9.406052179","9.10699942","9.047994592","9.032211638","8.769894116","8.609185772","8.296042637","8.056940129","7.949902357","7.96160442","8.808583518","10.17556124","11.11230221","10.9476857","10.77765204","10.81534026","10.79195441","11.00810965","10.99407517","11.41553256","13.4381295","15.03010436","15.24782827","15.28629217","15.09860311","11.69297111","13.0473655","14.91337405","16.52033672","17.23537758","16.73199428","14.67761236","13.13823114","12.85068153","13.00183639","13.33380164","14.25619484","15.73695341","16.24184184","14.82759572","13.40284427","13.70297525","14.12926724","14.19377912","14.8902255","15.36714453","14.44972133","13.75000441","13.55185998","14.33767445"
"IMF.FAD:ICSD(1.0.0)","SDN.P51G_S13_Q_POGDP_PT.A","OBS_VALUE","Sudan","Gross fixed capital formation, General government, Constant prices, Percent of GDP","Annual","Units","","","","","","","","","","","3.553397768","3.559571577","5.195365058","5.733735203","6.509524854","6.327873932","3.727612559","4.409677877","6.204697113","7.480090315","8.598297689","4.753713057","2.680768646","1.346998497","1.336763595","1.572407915","2.248639491","2.562875579","0.475322816","0.506747893","0.692232179","0.849410559","0.797698798","0.64023218","0.645616539","0.805782062","0.319719653","0.555703948","0.97592012","1.07741464","0.964962027","1.447424284","2.315597783","1.917465434","3.111326208","3.105694268","3.773659177","3.880582734","3.080772055","3.001502475","2.689563271","","","","","","","","",""
"IMF.FAD:ICSD(1.0.0)","PRT.P51G_PS_Q_POGDP_PT.A","OBS_VALUE","Portugal","Gross fixed capital formation, Private sector, Constant prices, Percent of GDP","Annual","Units","23.20351822","22.88024626","22.31097777","21.90627001","21.37846177","20.68695476","20.67146232","19.99018398","19.09500334","19.44638914","18.53499836","18.07755585","17.40548754","16.2784127","16.73825509","18.19901176","17.70526556","18.25661751","17.62734104","16.33245631","17.35083784","17.61562137","18.05364426","16.95380861","14.13975258","13.19380374","14.16147105","15.85741621","16.9287746","16.58303143","17.13289238","16.66120887","16.66882574","15.66347161","16.30336875","16.71021157","16.66573294","18.00460193","19.87184347","20.46837161","20.8745625","20.20478781","19.50261236","18.10872321","17.70687931","17.88083135","18.03475216","18.2690914","17.87381127","16.41779307","14.71079966","14.26551311","12.88991255","12.51902326","12.92411766","13.25702498","14.03010978","15","15.49597304","16.01763503"
"IMF.FAD:ICSD(1.0.0)","ARM.P51G_PUPVT_Q_POGDP_PT.A","OBS_VALUE","Armenia, Republic of","Gross fixed capital formation, Public private partnership, Constant prices, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0.271496846","0.234924508","0.203866517","0.166138474","0.110124715","0.265851194","0.193457732","0.882135094","1.129635673","1.09142981","0.904738482","0.925005252","0.0860789941555534","0.0825652974189402","0.0874502391676845","0.273950643","0.251467517","0.162374026","0.397603548"
"IMF.FAD:ICSD(1.0.0)","NER.P51G_S13_Q_POGDP_PT.A","OBS_VALUE","Niger","Gross fixed capital formation, General government, Constant prices, Percent of GDP","Annual","Units","1.432105807","1.419227573","1.347507922","1.278885372","1.344737154","1.322285253","1.38705728","1.427983867","1.468693101","1.626075685","0.682197613","0.674806115","1.035626854","3.473055518","3.234874338","1.821111748","1.67972353","3.551023998","4.035154776","4.498101091","5.6616846","4.90754341","3.161848128","2.84060228","2.898652993","2.083964313","1.160721039","0.790170582","3.623230769","3.169906659","6.457733934","5.171260632","4.912303916","5.417266566","6.299376235","3.427753808","3.578647639","4.101073889","3.030579254","3.242767319","2.546038618","3.065527426","3.162642827","2.820065469","3.50146205","4.295950835","4.03762946","3.779492842","3.975468195","4.452425572","3.255884111","2.958219446","5.554178048","6.414399553","6.471715257","8.286016707","6.944543903","7.08720454","7.878752702","8.294066825"
"IMF.FAD:ICSD(1.0.0)","POL.P51G_S13_Q_POGDP_PT.A","OBS_VALUE","Poland, Republic of","Gross fixed capital formation, General government, Constant prices, Percent of GDP","Annual","Units","","","","","","","","","","","1.588081957","1.537590906","1.527628861","1.524964136","1.480675326","1.4535421","1.400672233","1.360302994","1.342231282","1.344206931","1.487207797","1.71800303","1.876158793","1.848365578","1.81965768","1.826020833","1.822072531","1.858567482","1.856197804","1.927355144","2.26884265","2.537625504","2.574385149","2.580879278","2.549190491","2.154177568","2.389627275","2.669629308","2.71853611","2.462196456","2.324781586","2.349084636","2.396440721","2.335726504","2.43363377","2.822421165","3.314393171","3.799474581","4.157558348","4.474386655","5.195896696","5.606185766","4.590361803","4.121710483","4.599753084","4.479612126","3.224155577","3.780001047","4.643784454","4.309356895"
"IMF.FAD:ICSD(1.0.0)","SWE.P51G_S13_Q_POGDP_PT.A","OBS_VALUE","Sweden","Gross fixed capital formation, General government, Constant prices, Percent of GDP","Annual","Units","4.964234741","4.781770195","5.054899461","6.117966216","6.350639943","6.394887286","6.591149648","7.14401207","7.700650562","7.68659285","7.719800494","6.993332738","6.921969073","6.082359151","5.623110122","5.514523967","5.240466072","5.738638643","5.847034156","5.640946875","5.634256533","5.403554149","5.070942492","4.916061919","4.598315811","4.243750937","4.034736098","3.940360039","4.078728005","4.389721618","4.269029178","4.678758384","4.76389014","5.196152779","5.732252358","5.236159182","5.133354347","4.562356294","4.536725041","4.633691628","3.979631731","4.123025119","4.290734328","4.162202058","4.030439129","3.962821694","3.973355181","3.942492279","4.016608805","4.188382435","4.261387502","4.116103419","4.2023558","4.135926174","4.086563109","3.946010409","4.184271647","4.335771714","4.511754781","4.510265386"
"IMF.FAD:ICSD(1.0.0)","MOZ.P51G_PUPVT_Q_POGDP_PT.A","OBS_VALUE","Mozambique, Republic of","Gross fixed capital formation, Public private partnership, Constant prices, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0.590871412","0.564803632","0.574383144","0.603486918","0.667678621","0.246065531","1.681605231","1.749847512","1.561815621","1.484620264","1.292267922","0.253874332","0","0","0","0","0.14010267","0.275925324","0.309666866","0.436671237","0.78979536","0.432169549","0.34027654"
"IMF.FAD:ICSD(1.0.0)","BEN.P51G_S13_Q_POGDP_PT.A","OBS_VALUE","Benin","Gross fixed capital formation, General government, Constant prices, Percent of GDP","Annual","Units","16.27852655","16.71305732","18.04596499","17.77724163","17.7434068","17.53268138","17.60937023","17.1374931","16.94172833","16.6771423","15.92550527","16.1035834","19.59400777","16.70859363","16.80796569","17.58388465","13.79848143","12.87511341","11.70871775","17.03560263","16.74930103","14.59211563","17.74804995","9.34312124","7.523088499","4.459963891","5.476930529","6.786591211","5.316757006","5.356389613","4.225290212","4.083459831","4.172940785","3.78394776","4.351267954","4.779317659","4.333089415","4.211812281","3.697025853","2.625639836","3.15843106","3.4901104","2.956017516","3.296303825","2.93888133","3.005399215","2.230120017","3.589093071","2.976720215","4.925328776","2.823065162","3.217291738","2.90867253","3.638461769","2.545544223","3.520961948","2.714265129","4.220962507","3.514275739","2.600501535"
"IMF.FAD:ICSD(1.0.0)","COG.P51G_PS_Q_POGDP_PT.A","OBS_VALUE","Congo, Republic of","Gross fixed capital formation, Private sector, Constant prices, Percent of GDP","Annual","Units","20.14210032","17.77686947","18.84432249","20.62471344","20.80546722","20.72043093","20.34098251","18.851631","17.90608744","16.79591934","15.56735799","16.77620972","16.70174344","14.01976271","14.73352945","15.484575","14.97425171","13.30025821","14.17987147","15.07322324","17.76636846","35.0807451","45.83919584","31.68199963","22.71486858","23.44816794","15.77727519","12.76069034","10.79181824","9.741528378","11.33392754","13.56680172","13.27750259","17.92482802","33.0480202","20.42820881","9.312578877","14.90036133","15.01900845","10.96638665","9.873264205","9.448197008","7.657153114","9.479941911","9.657444155","12.40587708","10.6760045","30.40655345","23.69755091","21.14297459","20.95206755","19.00846878","22.28231385","24.87938172","27.36806981","33.90381174","32.93275832","17.42480931","13.9366248","14.34293362"
"IMF.FAD:ICSD(1.0.0)","GHA.P51G_PUPVT_Q_POGDP_PT.A","OBS_VALUE","Ghana","Gross fixed capital formation, Public private partnership, Constant prices, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0.0286856661235023","0.031628479","0.0288626748046758","0.0652136365133189","0.217851866","0.130941136","0.0862103872138231","0.077363959","0.00539570006027661","0.063160505","0.0573128641240143","0.236503173","0.190095321","0.208438581","0.114883086","0.18368555","0.241944028","0.257142993","0.386540226","0.393692979","0.711655354","0.791820772","0.606335276","0.698529131"
"IMF.FAD:ICSD(1.0.0)","BDI.P51G_PS_Q_POGDP_PT.A","OBS_VALUE","Burundi","Gross fixed capital formation, Private sector, Constant prices, Percent of GDP","Annual","Units","3.004470043","3.644152928","3.494194984","3.42979802","3.348266324","3.319913082","3.318593295","3.022672233","3.153557778","3.340430519","2.256337198","3.936317797","1.287861249","2.45696219","4.169208641","3.014155098","4.076379667","5.491044211","6.022573911","6.164875063","5.853465852","6.573757566","7.053419516","7.626008566","8.350277604","6.851968089","6.830053215","6.101240086","4.03659099","4.255322011","2.1298518","2.035760846","2.244917215","2.835347998","1.62747132","1.622181198","2.456448071","2.563856387","2.658067742","5.72375739","2.773114943","3.177593909","3.252987812","4.701206533","5.252960301","5.494440005","4.543927565","2.626446476","1.519255584","4.008860512","4.974638579","2.628120307","3.259226416","3.384869511","8.052119127","6.588214745","6.299974913","5.513240647","7.186211332","7.499734985"
"IMF.FAD:ICSD(1.0.0)","SDN.P51G_PUPVT_Q_POGDP_PT.A","OBS_VALUE","Sudan","Gross fixed capital formation, Public private partnership, Constant prices, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0870246369469062","0.0634220871946641","0.058956642","0.0760451167429702","0.0730461346947533","0.0371272534245735","0.0309839469835191","0.0159093484526497","0","0","0","0","0","0","0","0.196485115"
"IMF.FAD:ICSD(1.0.0)","TZA.P51G_PS_Q_POGDP_PT.A","OBS_VALUE","Tanzania, United Republic of","Gross fixed capital formation, Private sector, Constant prices, Percent of GDP","Annual","Units","14.53966082","15.87161091","15.04043836","15.26721046","13.21690779","13.26192022","12.72601601","12.52447976","11.99361356","12.41044443","12.19152957","14.3927102","12.60058133","11.81616532","11.28875611","11.08848507","11.33393286","12.38214966","12.22388796","12.7038121","11.01102711","8.175709399","6.996561256","5.286372493","4.079489038","3.612872324","4.251567433","6.054850539","5.292650012","4.437781929","8.672818179","9.824747427","10.21457746","8.241550173","8.370564165","6.503212909","5.951091457","5.407200521","6.400361652","5.733641975","5.839888945","6.870910142","6.417992088","6.508279969","6.580267663","7.51094422","8.432519286","9.066471354","9.62179122","9.033052605","9.478137377","10.71431678","10.88203179","12.40155314","12.18422334","12.18365711","12.98029586","13.77097402","14.94660019","16.27256732"
"IMF.FAD:ICSD(1.0.0)","ARM.P51G_PS_Q_POGDP_PT.A","OBS_VALUE","Armenia, Republic of","Gross fixed capital formation, Private sector, Constant prices, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.3089834","9.805188887","5.844060466","4.253312527","6.997318439","4.536131652","6.293742392","6.361643931","5.969267791","5.873074197","7.098231006","6.81472101","7.751057123","8.410586477","10.37740405","11.99639152","14.59468333","14.36268528","15.75738891","12.75651711","11.96724479","10.269433","9.872799063","8.975470906","8.396133173","8.103356451","6.872504385","6.572104024","7.221297288","6.686705919"
"IMF.FAD:ICSD(1.0.0)","TZA.P51G_PUPVT_Q_POGDP_PT.A","OBS_VALUE","Tanzania, United Republic of","Gross fixed capital formation, Public private partnership, Constant prices, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0.00599755412879443","0.00527586059817079","0.00885664365612349","0.100475555","0.104184773","0.112094619","0.133202614","0.366807487","0.266185947","0.229259158","0.181110166","0.165149704","0.0173121750128364","0.0612486612243368","0.0456055601642071","0.0480211613933599","0.0375477704163132","0.067400687","0.0295358260839318","0.0273183868078526","0.0257245110603163","0.0284211779898275","0.00123016287946636","0.00115298923379348","0.00105423874863781","0.00245650660341499"
"IMF.FAD:ICSD(1.0.0)","MOZ.P51G_S13_Q_POGDP_PT.A","OBS_VALUE","Mozambique, Republic of","Gross fixed capital formation, General government, Constant prices, Percent of GDP","Annual","Units","4.189023931","4.281427614","4.104645127","4.183113394","4.178803404","4.283098336","4.395904527","4.103512837","4.083283758","3.970761688","4.284891394","4.285071161","4.284390955","4.285212727","4.285609191","4.282351784","4.287678089","4.286797865","4.272579385","4.303658544","4.284154994","4.229925377","4.396895694","2.362776544","0.484132371","3.613262117","4.71859227","4.962622083","2.804155923","2.610906181","1.952688581","7.340883715","6.739730955","6.063956451","7.390109503","5.907019567","5.196827834","6.279887026","5.082788379","5.748785103","6.153420727","9.053714487","5.780454455","6.328631132","5.603476764","4.912388735","7.156367773","7.712625152","7.921036032","10.62899716","9.477595213","9.202845397","8.781754746","9.319728366","11.21287524","8.252573414","6.776857412","6.890206793","5.953869195","5.948383571"
"IMF.FAD:ICSD(1.0.0)","SWE.P51G_PUPVT_Q_POGDP_PT.A","OBS_VALUE","Sweden","Gross fixed capital formation, Public private partnership, Constant prices, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0.0440107290579552","0.0418941248535129","0.0406766150853245","0.0380847215981601","0.0337477537280268","0","0","0","0","0","0","0","0","0","0.0588079035003498","0.0537671969812544","0.0514796240831966","0.0504076814700156","0.0506856133576864","0","0","0","0","0"
"IMF.FAD:ICSD(1.0.0)","LVA.P51G_PS_Q_POGDP_PT.A","OBS_VALUE","Latvia, Republic of","Gross fixed capital formation, Private sector, Constant prices, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.464792543","6.343950792","10.12832356","12.37318452","12.78552751","9.090141613","11.93836442","12.22026856","16.84899111","16.93034614","19.70521163","22.50060348","19.99789399","19.29166549","22.52854872","25.00065662","24.59306917","26.7178801","24.74549267","17.54207627","14.22912806","16.94632142","19.62985467","18.17808495","18.04237355","16.62568653","15.58847531","15.99999883","16.52806083","17.14880788"
"IMF.FAD:ICSD(1.0.0)","SWE.P51G_PS_Q_POGDP_PT.A","OBS_VALUE","Sweden","Gross fixed capital formation, Private sector, Constant prices, Percent of GDP","Annual","Units","19.41327549","20.13057206","20.34513183","19.63706074","19.5921401","19.59252065","20.03497576","19.98046614","18.6285796","18.46488754","17.65222785","17.99041278","18.5285588","19.0577928","18.0070583","18.2417263","18.71365455","17.89813548","15.80322555","16.14691166","16.53923594","15.9846939","16.19174288","16.6522904","17.76523175","19.37650232","19.26332057","19.97739039","20.558137","22.35365911","22.32662206","19.85401596","17.4347788","13.63356915","13.75006038","15.01792924","15.82733103","16.11318055","16.81632043","17.10776516","18.09557662","18.16803951","17.22095222","17.39007911","17.72242242","18.23914193","19.13062269","20.24593709","20.3707391","18.056703","18.03276787","18.79962749","18.6120893","18.53234149","19.32639683","19.99423732","20.23723188","20.81753358","20.48525305","19.86662631"
"IMF.FAD:ICSD(1.0.0)","FRA.P51G_S13_Q_POGDP_PT.A","OBS_VALUE","France","Gross fixed capital formation, General government, Constant prices, Percent of GDP","Annual","Units","4.841799476","5.109656593","5.415212788","5.58336076","6.006652268","6.242182421","6.100875738","6.291996554","5.847701491","5.590264441","5.522598957","5.334695802","5.139083428","4.971562621","4.857611414","5.264882434","5.141452777","4.607878328","4.349398841","4.271153991","4.208751381","4.273375626","4.280195083","4.092614753","4.026419218","4.208422229","4.243320606","4.329984292","4.572784261","4.578650645","4.725384418","4.826765738","4.860233734","4.726124926","4.631712692","4.370090655","4.332468977","4.004012442","3.897263989","3.959526003","4.174562042","4.095217646","4.063550741","4.204975224","4.235003075","4.257604512","4.101568404","4.085004584","3.99891478","4.303330548","4.181417413","3.911256929","3.970128757","3.921377824","3.673734877","3.466753587","3.429980794","3.350891715","3.399891429","3.608582678"
"IMF.FAD:ICSD(1.0.0)","FRA.P51G_PS_Q_POGDP_PT.A","OBS_VALUE","France","Gross fixed capital formation, Private sector, Constant prices, Percent of GDP","Annual","Units","16.13617035","17.16665877","16.87835141","17.14080558","17.50381248","17.45826525","18.13673267","18.54965866","19.28271678","19.67846034","19.56003599","20.1188417","20.65209988","20.98220099","20.63048756","19.21479525","18.85110809","18.42054965","18.41464569","18.37456672","18.76038391","18.22776945","17.48085735","16.75365121","16.32396636","16.28890262","16.61770091","17.05780234","17.62919233","18.26756015","18.4769837","18.02186387","17.30183156","16.3491455","16.29585715","16.38972338","16.283604","16.30513505","16.96212492","17.79004622","18.15429544","18.3026655","17.88125652","17.97060208","18.06211375","18.31980844","18.75890259","19.46654633","19.68429737","17.87365143","17.99892189","18.25444417","18.19286186","17.94810322","17.98500836","18.16673748","18.52561138","19.15408209","19.41578031","19.83881404"
"IMF.FAD:ICSD(1.0.0)","BFA.P51G_PS_Q_POGDP_PT.A","OBS_VALUE","Burkina Faso","Gross fixed capital formation, Private sector, Constant prices, Percent of GDP","Annual","Units","2.150075365","2.572518907","2.553672686","2.706784189","2.766056445","2.920389246","3.046334248","2.917710979","2.90749322","2.975705905","1.70793761","4.608207149","3.480665465","3.276469142","2.739035189","2.832034624","2.141228122","2.497089777","2.538246674","2.670112554","3.38207862","3.132991632","3.744586513","3.647848829","2.728324059","7.929587767","5.540140366","4.896544921","5.783071329","8.10338321","7.482967788","7.051423748","6.246987152","6.215510994","7.655290377","5.667647888","5.218364499","5.258814266","5.197253302","4.368280554","4.688544348","3.665096925","3.992601207","4.812126751","4.64675086","4.843423806","4.81342158","5.870970405","6.619550293","6.823594748","7.956485011","9.323913666","9.672665933","8.791687368","8.33567235","9.85532076","10.86254582","10.05259106","11.2367868","13.86689712"
"IMF.FAD:ICSD(1.0.0)","BEN.P51G_PUPVT_Q_POGDP_PT.A","OBS_VALUE","Benin","Gross fixed capital formation, Public private partnership, Constant prices, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.337665504","0.316081841","0.266916205","0.232922972","1.019884613","0.79902259","0.655453327","0.634189378","0.540273161","0","0","0","0","0","0"
"IMF.FAD:ICSD(1.0.0)","GUY.P51G_PUPVT_Q_POGDP_PT.A","OBS_VALUE","Guyana","Gross fixed capital formation, Public private partnership, Constant prices, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.FAD:ICSD(1.0.0)","AFG.P51G_PS_Q_POGDP_PT.A","OBS_VALUE","Afghanistan, Islamic Republic of","Gross fixed capital formation, Private sector, Constant prices, Percent of GDP","Annual","Units","","","","","","","","","","","4.210282729","4.503384813","4.519401767","4.612545546","5.653544932","6.160585315","8.692726923","8.424044744","9.328921189","8.764416179","8.666752976","8.956288427","8.863068466","8.919255655","8.890407854","8.840241194","8.896189509","8.623666217","8.665201991","8.693448161","8.777773991","8.532349209","8.720213561","8.020799797","8.027388995","9.138961903","8.284567459","8.212477584","8.149670334","8.068706669","7.981265054","8.88473323","7.64377705","7.594644634","9.067341047","8.699352053","8.423578481","3.451219407","5.958795768","5.419681261","6.117540746","5.549821881","5.618983178","4.979135827","4.265276955","4.165943933","3.925523981","4.632043121","4.606313076","3.981332109"
"IMF.FAD:ICSD(1.0.0)","FRA.P51G_PUPVT_Q_POGDP_PT.A","OBS_VALUE","France","Gross fixed capital formation, Public private partnership, Constant prices, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0.00509755543715773","0.00489184787205258","0.00480442234715839","0.00482154746681003","0.0200225460996311","0.0149477096719892","0.0208985842864368","0.02104236","0.0202782513587401","0.0075282968350239","0.0293743910632162","0.0231174495453937","0.0339902625455284","0.0342241013019711","0.036376842","0.0304267550974468","0.0442247497900441","0.0528988402013741","0.0854693427953074","0.0922969643360582","0.0965226518673738","0.185311178","0.194405694","0.181000285","0.17939947","0.170998896","0.0896673713304597","0.0756611102550372","0.0927863161115324","0.102342607"
"IMF.FAD:ICSD(1.0.0)","GRD.P51G_PS_Q_POGDP_PT.A","OBS_VALUE","Grenada","Gross fixed capital formation, Private sector, Constant prices, Percent of GDP","Annual","Units","","","","","","","","","","","8.154236837","8.140017781","7.967020433","8.355673552","8.09735888","7.448026544","9.521633142","7.322416813","5.500029823","15.74245481","14.9144096","24.52806083","26.63798751","24.9701876","17.19417616","17.92141749","19.24152993","20.03681591","20.58158932","20.1465391","22.53202871","22.15785073","17.67347585","18.6842393","21.65871756","19.53855893","22.51907437","23.2128248","23.34623868","25.78903588","22.31996884","17.86136031","16.28789912","20.20313906","20.69741743","27.25988871","20.97719997","20.85381369","18.28792966","14.08918551","12.96300855","11.72516483","9.625255094","11.78497839","7.458192093","7.757984952","12.44225758","16.31420701","18.96753856","15.85961109"
"IMF.FAD:ICSD(1.0.0)","GUY.P51G_S13_Q_POGDP_PT.A","OBS_VALUE","Guyana","Gross fixed capital formation, General government, Constant prices, Percent of GDP","Annual","Units","","","","","","","","","","","4.64666265","3.803860905","4.050564915","5.556868316","5.390616807","6.745867317","7.640406853","5.932303272","4.187637778","6.328143737","6.078872171","6.775618966","5.365291346","5.542581437","4.683750113","4.262068316","5.389180379","7.554470406","5.159875829","6.548139618","8.93346048","5.382586298","6.50543249","8.648402355","7.548073069","8.617806548","10.13625732","10.91687687","9.293226396","7.489419863","9.231038603","10.00812042","10.40661486","11.13741335","10.60738514","10.3187259","14.42749594","11.71409503","9.442150418","14.21946685","11.78074486","8.719666462","9.693525992","6.789401678","10.15754326","6.700855229","9.865503938","11.26529323","9.998714978","12.49082649"
"IMF.FAD:ICSD(1.0.0)","AFG.P51G_S13_Q_POGDP_PT.A","OBS_VALUE","Afghanistan, Islamic Republic of","Gross fixed capital formation, General government, Constant prices, Percent of GDP","Annual","Units","","","","","","","","","","","11.10409553","11.8771152","11.91935764","12.16501272","14.91051829","16.24777322","22.92598007","22.21736418","24.60386187","23.11505117","22.8574769","23.62109055","23.37523407","23.52342217","23.44734072","23.31503267","23.46258803","22.74384262","22.8533877","22.92788369","23.15028292","22.50300621","22.99847445","21.15385835","21.17123617","24.10287093","21.84951118","21.65938221","21.49373643","21.28020416","21.0495876","23.43237043","22.17096838","20.47572366","23.47347428","23.18193425","20.01788811","20.25619366","17.00010385","23.8239797","18.10428108","14.88521025","14.133067","12.31650009","8.367380642","9.115326171","9.054050026","10.24546692","10.69969734","8.121292857"
