Country Code,Value,Variable,Year
IRQ,0,Landlocked,2016
IRQ,0,Landlocked,2017
IRQ,0,Landlocked,2018
IRQ,0,Landlocked,2019
IRQ,0,Landlocked,2020
IRQ,0,Landlocked,2021
IRQ,0,Landlocked,2022
IRQ,0,Landlocked,2023
ISL,0,Landlocked,1995
ISL,0,Landlocked,1996
ISL,0,Landlocked,1997
ISL,0,Landlocked,1998
ISL,0,Landlocked,1999
ISL,0,Landlocked,2000
ISL,0,Landlocked,2001
ISL,0,Landlocked,2002
ISL,0,Landlocked,2003
ISL,0,Landlocked,2004
ISL,0,Landlocked,2005
ISL,0,Landlocked,2006
ISL,0,Landlocked,2007
ISL,0,Landlocked,2008
ISL,0,Landlocked,2009
ISL,0,Landlocked,2010
ISL,0,Landlocked,2011
ISL,0,Landlocked,2012
ISL,0,Landlocked,2013
ISL,0,Landlocked,2014
ISL,0,Landlocked,2015
ISL,0,Landlocked,2016
ISL,0,Landlocked,2017
ISL,0,Landlocked,2018
ISL,0,Landlocked,2019
ISL,0,Landlocked,2020
ISL,0,Landlocked,2021
ISL,0,Landlocked,2022
ISL,0,Landlocked,2023
ISR,0,Landlocked,1995
ISR,0,Landlocked,1996
ISR,0,Landlocked,1997
ISR,0,Landlocked,1998
ISR,0,Landlocked,1999
ISR,0,Landlocked,2000
ISR,0,Landlocked,2001
ISR,0,Landlocked,2002
ISR,0,Landlocked,2003
ISR,0,Landlocked,2004
ISR,0,Landlocked,2005
ISR,0,Landlocked,2006
ISR,0,Landlocked,2007
ISR,0,Landlocked,2008
ISR,0,Landlocked,2009
ISR,0,Landlocked,2010
ISR,0,Landlocked,2011
ISR,0,Landlocked,2012
ISR,0,Landlocked,2013
ISR,0,Landlocked,2014
ISR,0,Landlocked,2015
ISR,0,Landlocked,2016
ISR,0,Landlocked,2017
ISR,0,Landlocked,2018
ISR,0,Landlocked,2019
ISR,0,Landlocked,2020
ISR,0,Landlocked,2021
ISR,0,Landlocked,2022
ISR,0,Landlocked,2023
ITA,0,Landlocked,1995
ITA,0,Landlocked,1996
ITA,0,Landlocked,1997
ITA,0,Landlocked,1998
ITA,0,Landlocked,1999
ITA,0,Landlocked,2000
ITA,0,Landlocked,2001
ITA,0,Landlocked,2002
ITA,0,Landlocked,2003
ITA,0,Landlocked,2004
ITA,0,Landlocked,2005
ITA,0,Landlocked,2006
ITA,0,Landlocked,2007
ITA,0,Landlocked,2008
ITA,0,Landlocked,2009
ITA,0,Landlocked,2010
ITA,0,Landlocked,2011
ITA,0,Landlocked,2012
ITA,0,Landlocked,2013
ITA,0,Landlocked,2014
ITA,0,Landlocked,2015
ITA,0,Landlocked,2016
ITA,0,Landlocked,2017
ITA,0,Landlocked,2018
ITA,0,Landlocked,2019
ITA,0,Landlocked,2020
ITA,0,Landlocked,2021
ITA,0,Landlocked,2022
ITA,0,Landlocked,2023
JAM,0,Landlocked,1995
JAM,0,Landlocked,1996
JAM,0,Landlocked,1997
JAM,0,Landlocked,1998
JAM,0,Landlocked,1999
JAM,0,Landlocked,2000
JAM,0,Landlocked,2001
JAM,0,Landlocked,2002
JAM,0,Landlocked,2003
JAM,0,Landlocked,2004
JAM,0,Landlocked,2005
JAM,0,Landlocked,2006
JAM,0,Landlocked,2007
JAM,0,Landlocked,2008
JAM,0,Landlocked,2009
JAM,0,Landlocked,2010
JAM,0,Landlocked,2011
JAM,0,Landlocked,2012
JAM,0,Landlocked,2013
JAM,0,Landlocked,2014
JAM,0,Landlocked,2015
JAM,0,Landlocked,2016
JAM,0,Landlocked,2017
JAM,0,Landlocked,2018
JAM,0,Landlocked,2019
JAM,0,Landlocked,2020
JAM,0,Landlocked,2021
JAM,0,Landlocked,2022
JAM,0,Landlocked,2023
JOR,0,Landlocked,1995
JOR,0,Landlocked,1996
JOR,0,Landlocked,1997
JOR,0,Landlocked,1998
JOR,0,Landlocked,1999
JOR,0,Landlocked,2000
JOR,0,Landlocked,2001
JOR,0,Landlocked,2002
JOR,0,Landlocked,2003
JOR,0,Landlocked,2004
JOR,0,Landlocked,2005
JOR,0,Landlocked,2006
JOR,0,Landlocked,2007
JOR,0,Landlocked,2008
JOR,0,Landlocked,2009
JOR,0,Landlocked,2010
JOR,0,Landlocked,2011
JOR,0,Landlocked,2012
JOR,0,Landlocked,2013
JOR,0,Landlocked,2014
JOR,0,Landlocked,2015
JOR,0,Landlocked,2016
JOR,0,Landlocked,2017
JOR,0,Landlocked,2018
JOR,0,Landlocked,2019
JOR,0,Landlocked,2020
JOR,0,Landlocked,2021
JOR,0,Landlocked,2022
JOR,0,Landlocked,2023
JPN,0,Landlocked,1995
JPN,0,Landlocked,1996
JPN,0,Landlocked,1997
JPN,0,Landlocked,1998
JPN,0,Landlocked,1999
JPN,0,Landlocked,2000
JPN,0,Landlocked,2001
JPN,0,Landlocked,2002
JPN,0,Landlocked,2003
JPN,0,Landlocked,2004
JPN,0,Landlocked,2005
JPN,0,Landlocked,2006
JPN,0,Landlocked,2007
JPN,0,Landlocked,2008
JPN,0,Landlocked,2009
JPN,0,Landlocked,2010
JPN,0,Landlocked,2011
JPN,0,Landlocked,2012
JPN,0,Landlocked,2013
JPN,0,Landlocked,2014
JPN,0,Landlocked,2015
JPN,0,Landlocked,2016
JPN,0,Landlocked,2017
JPN,0,Landlocked,2018
JPN,0,Landlocked,2019
JPN,0,Landlocked,2020
JPN,0,Landlocked,2021
JPN,0,Landlocked,2022
JPN,0,Landlocked,2023
KAZ,1,Landlocked,1995
KAZ,1,Landlocked,1996
KAZ,1,Landlocked,1997
KAZ,1,Landlocked,1998
KAZ,1,Landlocked,1999
KAZ,1,Landlocked,2000
KAZ,1,Landlocked,2001
KAZ,1,Landlocked,2002
KAZ,1,Landlocked,2003
KAZ,1,Landlocked,2004
KAZ,1,Landlocked,2005
KAZ,1,Landlocked,2006
KAZ,1,Landlocked,2007
KAZ,1,Landlocked,2008
KAZ,1,Landlocked,2009
KAZ,1,Landlocked,2010
KAZ,1,Landlocked,2011
KAZ,1,Landlocked,2012
KAZ,1,Landlocked,2013
KAZ,1,Landlocked,2014
KAZ,1,Landlocked,2015
KAZ,1,Landlocked,2016
KAZ,1,Landlocked,2017
KAZ,1,Landlocked,2018
KAZ,1,Landlocked,2019
KAZ,1,Landlocked,2020
KAZ,1,Landlocked,2021
KAZ,1,Landlocked,2022
KAZ,1,Landlocked,2023
KEN,0,Landlocked,1995
KEN,0,Landlocked,1996
KEN,0,Landlocked,1997
KEN,0,Landlocked,1998
KEN,0,Landlocked,1999
KEN,0,Landlocked,2000
KEN,0,Landlocked,2001
KEN,0,Landlocked,2002
KEN,0,Landlocked,2003
KEN,0,Landlocked,2004
KEN,0,Landlocked,2005
KEN,0,Landlocked,2006
KEN,0,Landlocked,2007
KEN,0,Landlocked,2008
KEN,0,Landlocked,2009
KEN,0,Landlocked,2010
KEN,0,Landlocked,2011
KEN,0,Landlocked,2012
KEN,0,Landlocked,2013
KEN,0,Landlocked,2014
KEN,0,Landlocked,2015
KEN,0,Landlocked,2016
KEN,0,Landlocked,2017
KEN,0,Landlocked,2018
KEN,0,Landlocked,2019
KEN,0,Landlocked,2020
KEN,0,Landlocked,2021
KEN,0,Landlocked,2022
KEN,0,Landlocked,2023
KGZ,1,Landlocked,1995
KGZ,1,Landlocked,1996
KGZ,1,Landlocked,1997
KGZ,1,Landlocked,1998
KGZ,1,Landlocked,1999
KGZ,1,Landlocked,2000
KGZ,1,Landlocked,2001
KGZ,1,Landlocked,2002
KGZ,1,Landlocked,2003
KGZ,1,Landlocked,2004
KGZ,1,Landlocked,2005
KGZ,1,Landlocked,2006
KGZ,1,Landlocked,2007
KGZ,1,Landlocked,2008
KGZ,1,Landlocked,2009
KGZ,1,Landlocked,2010
KGZ,1,Landlocked,2011
KGZ,1,Landlocked,2012
KGZ,1,Landlocked,2013
KGZ,1,Landlocked,2014
KGZ,1,Landlocked,2015
KGZ,1,Landlocked,2016
KGZ,1,Landlocked,2017
KGZ,1,Landlocked,2018
KGZ,1,Landlocked,2019
KGZ,1,Landlocked,2020
KGZ,1,Landlocked,2021
KGZ,1,Landlocked,2022
KGZ,1,Landlocked,2023
KHM,0,Landlocked,1995
KHM,0,Landlocked,1996
KHM,0,Landlocked,1997
KHM,0,Landlocked,1998
KHM,0,Landlocked,1999
KHM,0,Landlocked,2000
KHM,0,Landlocked,2001
KHM,0,Landlocked,2002
KHM,0,Landlocked,2003
KHM,0,Landlocked,2004
KHM,0,Landlocked,2005
KHM,0,Landlocked,2006
KHM,0,Landlocked,2007
KHM,0,Landlocked,2008
KHM,0,Landlocked,2009
KHM,0,Landlocked,2010
KHM,0,Landlocked,2011
KHM,0,Landlocked,2012
KHM,0,Landlocked,2013
KHM,0,Landlocked,2014
KHM,0,Landlocked,2015
KHM,0,Landlocked,2016
KHM,0,Landlocked,2017
KHM,0,Landlocked,2018
KHM,0,Landlocked,2019
KHM,0,Landlocked,2020
KHM,0,Landlocked,2021
KHM,0,Landlocked,2022
KHM,0,Landlocked,2023
KIR,0,Landlocked,1995
KIR,0,Landlocked,1996
KIR,0,Landlocked,1997
KIR,0,Landlocked,1998
KIR,0,Landlocked,1999
KIR,0,Landlocked,2000
KIR,0,Landlocked,2001
KIR,0,Landlocked,2002
KIR,0,Landlocked,2003
KIR,0,Landlocked,2004
KIR,0,Landlocked,2005
KIR,0,Landlocked,2006
KIR,0,Landlocked,2007
KIR,0,Landlocked,2008
KIR,0,Landlocked,2009
KIR,0,Landlocked,2010
KIR,0,Landlocked,2011
KIR,0,Landlocked,2012
KIR,0,Landlocked,2013
KIR,0,Landlocked,2014
KIR,0,Landlocked,2015
KIR,0,Landlocked,2016
KIR,0,Landlocked,2017
KIR,0,Landlocked,2018
KIR,0,Landlocked,2019
KIR,0,Landlocked,2020
KIR,0,Landlocked,2021
KIR,0,Landlocked,2022
KIR,0,Landlocked,2023
KNA,0,Landlocked,1995
KNA,0,Landlocked,1996
KNA,0,Landlocked,1997
KNA,0,Landlocked,1998
KNA,0,Landlocked,1999
KNA,0,Landlocked,2000
KNA,0,Landlocked,2001
KNA,0,Landlocked,2002
KNA,0,Landlocked,2003
KNA,0,Landlocked,2004
KNA,0,Landlocked,2005
KNA,0,Landlocked,2006
KNA,0,Landlocked,2007
KNA,0,Landlocked,2008
KNA,0,Landlocked,2009
KNA,0,Landlocked,2010
KNA,0,Landlocked,2011
KNA,0,Landlocked,2012
KNA,0,Landlocked,2013
KNA,0,Landlocked,2014
KNA,0,Landlocked,2015
KNA,0,Landlocked,2016
KNA,0,Landlocked,2017
KNA,0,Landlocked,2018
KNA,0,Landlocked,2019
KNA,0,Landlocked,2020
KNA,0,Landlocked,2021
KNA,0,Landlocked,2022
KNA,0,Landlocked,2023
KOR,0,Landlocked,1995
KOR,0,Landlocked,1996
KOR,0,Landlocked,1997
KOR,0,Landlocked,1998
KOR,0,Landlocked,1999
KOR,0,Landlocked,2000
KOR,0,Landlocked,2001
KOR,0,Landlocked,2002
KOR,0,Landlocked,2003
KOR,0,Landlocked,2004
KOR,0,Landlocked,2005
KOR,0,Landlocked,2006
KOR,0,Landlocked,2007
KOR,0,Landlocked,2008
KOR,0,Landlocked,2009
KOR,0,Landlocked,2010
KOR,0,Landlocked,2011
KOR,0,Landlocked,2012
KOR,0,Landlocked,2013
KOR,0,Landlocked,2014
KOR,0,Landlocked,2015
KOR,0,Landlocked,2016
KOR,0,Landlocked,2017
KOR,0,Landlocked,2018
KOR,0,Landlocked,2019
KOR,0,Landlocked,2020
KOR,0,Landlocked,2021
KOR,0,Landlocked,2022
KOR,0,Landlocked,2023
KWT,0,Landlocked,1995
KWT,0,Landlocked,1996
KWT,0,Landlocked,1997
KWT,0,Landlocked,1998
KWT,0,Landlocked,1999
KWT,0,Landlocked,2000
KWT,0,Landlocked,2001
KWT,0,Landlocked,2002
KWT,0,Landlocked,2003
KWT,0,Landlocked,2004
KWT,0,Landlocked,2005
KWT,0,Landlocked,2006
KWT,0,Landlocked,2007
KWT,0,Landlocked,2008
KWT,0,Landlocked,2009
KWT,0,Landlocked,2010
KWT,0,Landlocked,2011
KWT,0,Landlocked,2012
KWT,0,Landlocked,2013
KWT,0,Landlocked,2014
KWT,0,Landlocked,2015
KWT,0,Landlocked,2016
KWT,0,Landlocked,2017
KWT,0,Landlocked,2018
KWT,0,Landlocked,2019
KWT,0,Landlocked,2020
KWT,0,Landlocked,2021
KWT,0,Landlocked,2022
KWT,0,Landlocked,2023
LAO,1,Landlocked,1995
LAO,1,Landlocked,1996
LAO,1,Landlocked,1997
LAO,1,Landlocked,1998
LAO,1,Landlocked,1999
LAO,1,Landlocked,2000
LAO,1,Landlocked,2001
LAO,1,Landlocked,2002
LAO,1,Landlocked,2003
LAO,1,Landlocked,2004
LAO,1,Landlocked,2005
LAO,1,Landlocked,2006
LAO,1,Landlocked,2007
LAO,1,Landlocked,2008
LAO,1,Landlocked,2009
LAO,1,Landlocked,2010
LAO,1,Landlocked,2011
LAO,1,Landlocked,2012
LAO,1,Landlocked,2013
LAO,1,Landlocked,2014
LAO,1,Landlocked,2015
LAO,1,Landlocked,2016
LAO,1,Landlocked,2017
LAO,1,Landlocked,2018
LAO,1,Landlocked,2019
LAO,1,Landlocked,2020
LAO,1,Landlocked,2021
LAO,1,Landlocked,2022
LAO,1,Landlocked,2023
LBN,0,Landlocked,1995
LBN,0,Landlocked,1996
LBN,0,Landlocked,1997
LBN,0,Landlocked,1998
LBN,0,Landlocked,1999
LBN,0,Landlocked,2000
LBN,0,Landlocked,2001
LBN,0,Landlocked,2002
LBN,0,Landlocked,2003
LBN,0,Landlocked,2004
LBN,0,Landlocked,2005
LBN,0,Landlocked,2006
LBN,0,Landlocked,2007
LBN,0,Landlocked,2008
LBN,0,Landlocked,2009
LBN,0,Landlocked,2010
LBN,0,Landlocked,2011
LBN,0,Landlocked,2012
LBN,0,Landlocked,2013
LBN,0,Landlocked,2014
LBN,0,Landlocked,2015
LBN,0,Landlocked,2016
LBN,0,Landlocked,2017
LBN,0,Landlocked,2018
LBN,0,Landlocked,2019
LBN,0,Landlocked,2020
LBN,0,Landlocked,2021
LBN,0,Landlocked,2022
LBN,0,Landlocked,2023
LBR,0,Landlocked,1995
LBR,0,Landlocked,1996
LBR,0,Landlocked,1997
LBR,0,Landlocked,1998
LBR,0,Landlocked,1999
LBR,0,Landlocked,2000
LBR,0,Landlocked,2001
LBR,0,Landlocked,2002
LBR,0,Landlocked,2003
LBR,0,Landlocked,2004
LBR,0,Landlocked,2005
LBR,0,Landlocked,2006
LBR,0,Landlocked,2007
LBR,0,Landlocked,2008
LBR,0,Landlocked,2009
LBR,0,Landlocked,2010
LBR,0,Landlocked,2011
LBR,0,Landlocked,2012
LBR,0,Landlocked,2013
LBR,0,Landlocked,2014
LBR,0,Landlocked,2015
LBR,0,Landlocked,2016
LBR,0,Landlocked,2017
LBR,0,Landlocked,2018
LBR,0,Landlocked,2019
LBR,0,Landlocked,2020
LBR,0,Landlocked,2021
LBR,0,Landlocked,2022
LBR,0,Landlocked,2023
LBY,0,Landlocked,1995
LBY,0,Landlocked,1996
LBY,0,Landlocked,1997
LBY,0,Landlocked,1998
LBY,0,Landlocked,1999
LBY,0,Landlocked,2000
LBY,0,Landlocked,2001
LBY,0,Landlocked,2002
LBY,0,Landlocked,2003
LBY,0,Landlocked,2004
LBY,0,Landlocked,2005
LBY,0,Landlocked,2006
LBY,0,Landlocked,2007
LBY,0,Landlocked,2008
LBY,0,Landlocked,2009
LBY,0,Landlocked,2010
LBY,0,Landlocked,2011
LBY,0,Landlocked,2012
LBY,0,Landlocked,2013
LBY,0,Landlocked,2014
LBY,0,Landlocked,2015
LBY,0,Landlocked,2016
LBY,0,Landlocked,2017
LBY,0,Landlocked,2018
LBY,0,Landlocked,2019
LBY,0,Landlocked,2020
LBY,0,Landlocked,2021
LBY,0,Landlocked,2022
LBY,0,Landlocked,2023
LCA,0,Landlocked,1995
LCA,0,Landlocked,1996
LCA,0,Landlocked,1997
LCA,0,Landlocked,1998
LCA,0,Landlocked,1999
LCA,0,Landlocked,2000
LCA,0,Landlocked,2001
LCA,0,Landlocked,2002
LCA,0,Landlocked,2003
LCA,0,Landlocked,2004
LCA,0,Landlocked,2005
LCA,0,Landlocked,2006
LCA,0,Landlocked,2007
LCA,0,Landlocked,2008
LCA,0,Landlocked,2009
LCA,0,Landlocked,2010
LCA,0,Landlocked,2011
LCA,0,Landlocked,2012
LCA,0,Landlocked,2013
LCA,0,Landlocked,2014
LCA,0,Landlocked,2015
LCA,0,Landlocked,2016
LCA,0,Landlocked,2017
LCA,0,Landlocked,2018
LCA,0,Landlocked,2019
LCA,0,Landlocked,2020
LCA,0,Landlocked,2021
LCA,0,Landlocked,2022
LCA,0,Landlocked,2023
LKA,0,Landlocked,1995
LKA,0,Landlocked,1996
LKA,0,Landlocked,1997
LKA,0,Landlocked,1998
LKA,0,Landlocked,1999
LKA,0,Landlocked,2000
LKA,0,Landlocked,2001
LKA,0,Landlocked,2002
LKA,0,Landlocked,2003
LKA,0,Landlocked,2004
LKA,0,Landlocked,2005
LKA,0,Landlocked,2006
LKA,0,Landlocked,2007
LKA,0,Landlocked,2008
LKA,0,Landlocked,2009
LKA,0,Landlocked,2010
LKA,0,Landlocked,2011
LKA,0,Landlocked,2012
LKA,0,Landlocked,2013
LKA,0,Landlocked,2014
LKA,0,Landlocked,2015
LKA,0,Landlocked,2016
LKA,0,Landlocked,2017
LKA,0,Landlocked,2018
LKA,0,Landlocked,2019
LKA,0,Landlocked,2020
LKA,0,Landlocked,2021
LKA,0,Landlocked,2022
LKA,0,Landlocked,2023
LSO,1,Landlocked,1995
LSO,1,Landlocked,1996
LSO,1,Landlocked,1997
LSO,1,Landlocked,1998
LSO,1,Landlocked,1999
LSO,1,Landlocked,2000
LSO,1,Landlocked,2001
LSO,1,Landlocked,2002
LSO,1,Landlocked,2003
LSO,1,Landlocked,2004
LSO,1,Landlocked,2005
LSO,1,Landlocked,2006
LSO,1,Landlocked,2007
LSO,1,Landlocked,2008
LSO,1,Landlocked,2009
LSO,1,Landlocked,2010
LSO,1,Landlocked,2011
LSO,1,Landlocked,2012
LSO,1,Landlocked,2013
LSO,1,Landlocked,2014
LSO,1,Landlocked,2015
LSO,1,Landlocked,2016
LSO,1,Landlocked,2017
LSO,1,Landlocked,2018
LSO,1,Landlocked,2019
LSO,1,Landlocked,2020
LSO,1,Landlocked,2021
LSO,1,Landlocked,2022
LSO,1,Landlocked,2023
LTU,0,Landlocked,1995
LTU,0,Landlocked,1996
LTU,0,Landlocked,1997
LTU,0,Landlocked,1998
LTU,0,Landlocked,1999
LTU,0,Landlocked,2000
LTU,0,Landlocked,2001
LTU,0,Landlocked,2002
LTU,0,Landlocked,2003
LTU,0,Landlocked,2004
LTU,0,Landlocked,2005
LTU,0,Landlocked,2006
LTU,0,Landlocked,2007
LTU,0,Landlocked,2008
LTU,0,Landlocked,2009
LTU,0,Landlocked,2010
LTU,0,Landlocked,2011
LTU,0,Landlocked,2012
LTU,0,Landlocked,2013
LTU,0,Landlocked,2014
LTU,0,Landlocked,2015
LTU,0,Landlocked,2016
LTU,0,Landlocked,2017
LTU,0,Landlocked,2018
LTU,0,Landlocked,2019
LTU,0,Landlocked,2020
LTU,0,Landlocked,2021
LTU,0,Landlocked,2022
LTU,0,Landlocked,2023
LUX,1,Landlocked,1995
LUX,1,Landlocked,1996
LUX,1,Landlocked,1997
LUX,1,Landlocked,1998
LUX,1,Landlocked,1999
LUX,1,Landlocked,2000
LUX,1,Landlocked,2001
LUX,1,Landlocked,2002
LUX,1,Landlocked,2003
LUX,1,Landlocked,2004
LUX,1,Landlocked,2005
LUX,1,Landlocked,2006
LUX,1,Landlocked,2007
LUX,1,Landlocked,2008
LUX,1,Landlocked,2009
LUX,1,Landlocked,2010
LUX,1,Landlocked,2011
LUX,1,Landlocked,2012
LUX,1,Landlocked,2013
LUX,1,Landlocked,2014
LUX,1,Landlocked,2015
LUX,1,Landlocked,2016
LUX,1,Landlocked,2017
LUX,1,Landlocked,2018
LUX,1,Landlocked,2019
LUX,1,Landlocked,2020
LUX,1,Landlocked,2021
LUX,1,Landlocked,2022
LUX,1,Landlocked,2023
LVA,0,Landlocked,1995
LVA,0,Landlocked,1996
LVA,0,Landlocked,1997
LVA,0,Landlocked,1998
LVA,0,Landlocked,1999
LVA,0,Landlocked,2000
LVA,0,Landlocked,2001
LVA,0,Landlocked,2002
LVA,0,Landlocked,2003
LVA,0,Landlocked,2004
LVA,0,Landlocked,2005
LVA,0,Landlocked,2006
LVA,0,Landlocked,2007
LVA,0,Landlocked,2008
LVA,0,Landlocked,2009
LVA,0,Landlocked,2010
LVA,0,Landlocked,2011
LVA,0,Landlocked,2012
LVA,0,Landlocked,2013
LVA,0,Landlocked,2014
LVA,0,Landlocked,2015
LVA,0,Landlocked,2016
LVA,0,Landlocked,2017
LVA,0,Landlocked,2018
LVA,0,Landlocked,2019
LVA,0,Landlocked,2020
LVA,0,Landlocked,2021
LVA,0,Landlocked,2022
LVA,0,Landlocked,2023
MAC,0,Landlocked,1995
MAC,0,Landlocked,1996
MAC,0,Landlocked,1997
MAC,0,Landlocked,1998
MAC,0,Landlocked,1999
MAC,0,Landlocked,2000
MAC,0,Landlocked,2001
MAC,0,Landlocked,2002
MAC,0,Landlocked,2003
MAC,0,Landlocked,2004
MAC,0,Landlocked,2005
MAC,0,Landlocked,2006
MAC,0,Landlocked,2007
MAC,0,Landlocked,2008
MAC,0,Landlocked,2009
MAC,0,Landlocked,2010
MAC,0,Landlocked,2011
MAC,0,Landlocked,2012
MAC,0,Landlocked,2013
MAC,0,Landlocked,2014
MAC,0,Landlocked,2015
MAC,0,Landlocked,2016
MAC,0,Landlocked,2017
MAC,0,Landlocked,2018
MAC,0,Landlocked,2019
MAC,0,Landlocked,2020
MAC,0,Landlocked,2021
MAC,0,Landlocked,2022
MAC,0,Landlocked,2023
MAR,0,Landlocked,1995
MAR,0,Landlocked,1996
MAR,0,Landlocked,1997
MAR,0,Landlocked,1998
MAR,0,Landlocked,1999
MAR,0,Landlocked,2000
MAR,0,Landlocked,2001
MAR,0,Landlocked,2002
MAR,0,Landlocked,2003
MAR,0,Landlocked,2004
MAR,0,Landlocked,2005
MAR,0,Landlocked,2006
MAR,0,Landlocked,2007
MAR,0,Landlocked,2008
MAR,0,Landlocked,2009
MAR,0,Landlocked,2010
MAR,0,Landlocked,2011
MAR,0,Landlocked,2012
MAR,0,Landlocked,2013
MAR,0,Landlocked,2014
MAR,0,Landlocked,2015
MAR,0,Landlocked,2016
MAR,0,Landlocked,2017
MAR,0,Landlocked,2018
MAR,0,Landlocked,2019
MAR,0,Landlocked,2020
MAR,0,Landlocked,2021
MAR,0,Landlocked,2022
MAR,0,Landlocked,2023
MDA,0,Landlocked,1995
MDA,0,Landlocked,1996
MDA,0,Landlocked,1997
MDA,0,Landlocked,1998
MDA,0,Landlocked,1999
MDA,0,Landlocked,2000
MDA,0,Landlocked,2001
MDA,0,Landlocked,2002
MDA,0,Landlocked,2003
MDA,0,Landlocked,2004
MDA,0,Landlocked,2005
MDA,0,Landlocked,2006
MDA,0,Landlocked,2007
MDA,0,Landlocked,2008
MDA,0,Landlocked,2009
MDA,0,Landlocked,2010
MDA,0,Landlocked,2011
MDA,0,Landlocked,2012
MDA,0,Landlocked,2013
MDA,0,Landlocked,2014
MDA,0,Landlocked,2015
MDA,0,Landlocked,2016
MDA,0,Landlocked,2017
MDA,0,Landlocked,2018
MDA,0,Landlocked,2019
MDA,0,Landlocked,2020
MDA,0,Landlocked,2021
MDA,0,Landlocked,2022
MDA,0,Landlocked,2023
MDG,0,Landlocked,1995
MDG,0,Landlocked,1996
MDG,0,Landlocked,1997
MDG,0,Landlocked,1998
MDG,0,Landlocked,1999
MDG,0,Landlocked,2000
MDG,0,Landlocked,2001
MDG,0,Landlocked,2002
MDG,0,Landlocked,2003
MDG,0,Landlocked,2004
MDG,0,Landlocked,2005
MDG,0,Landlocked,2006
MDG,0,Landlocked,2007
MDG,0,Landlocked,2008
MDG,0,Landlocked,2009
MDG,0,Landlocked,2010
MDG,0,Landlocked,2011
MDG,0,Landlocked,2012
MDG,0,Landlocked,2013
MDG,0,Landlocked,2014
MDG,0,Landlocked,2015
MDG,0,Landlocked,2016
MDG,0,Landlocked,2017
MDG,0,Landlocked,2018
MDG,0,Landlocked,2019
MDG,0,Landlocked,2020
MDG,0,Landlocked,2021
MDG,0,Landlocked,2022
MDG,0,Landlocked,2023
MDV,0,Landlocked,1995
MDV,0,Landlocked,1996
MDV,0,Landlocked,1997
MDV,0,Landlocked,1998
MDV,0,Landlocked,1999
MDV,0,Landlocked,2000
MDV,0,Landlocked,2001
MDV,0,Landlocked,2002
MDV,0,Landlocked,2003
MDV,0,Landlocked,2004
MDV,0,Landlocked,2005
MDV,0,Landlocked,2006
MDV,0,Landlocked,2007
MDV,0,Landlocked,2008
MDV,0,Landlocked,2009
MDV,0,Landlocked,2010
MDV,0,Landlocked,2011
MDV,0,Landlocked,2012
MDV,0,Landlocked,2013
MDV,0,Landlocked,2014
MDV,0,Landlocked,2015
MDV,0,Landlocked,2016
MDV,0,Landlocked,2017
MDV,0,Landlocked,2018
MDV,0,Landlocked,2019
MDV,0,Landlocked,2020
MDV,0,Landlocked,2021
MDV,0,Landlocked,2022
MDV,0,Landlocked,2023
MEX,0,Landlocked,1995
MEX,0,Landlocked,1996
MEX,0,Landlocked,1997
MEX,0,Landlocked,1998
MEX,0,Landlocked,1999
MEX,0,Landlocked,2000
MEX,0,Landlocked,2001
MEX,0,Landlocked,2002
MEX,0,Landlocked,2003
MEX,0,Landlocked,2004
MEX,0,Landlocked,2005
MEX,0,Landlocked,2006
MEX,0,Landlocked,2007
MEX,0,Landlocked,2008
MEX,0,Landlocked,2009
MEX,0,Landlocked,2010
MEX,0,Landlocked,2011
MEX,0,Landlocked,2012
MEX,0,Landlocked,2013
MEX,0,Landlocked,2014
MEX,0,Landlocked,2015
MEX,0,Landlocked,2016
MEX,0,Landlocked,2017
MEX,0,Landlocked,2018
MEX,0,Landlocked,2019
MEX,0,Landlocked,2020
MEX,0,Landlocked,2021
MEX,0,Landlocked,2022
MEX,0,Landlocked,2023
MHL,0,Landlocked,1995
MHL,0,Landlocked,1996
MHL,0,Landlocked,1997
MHL,0,Landlocked,1998
MHL,0,Landlocked,1999
MHL,0,Landlocked,2000
MHL,0,Landlocked,2001
MHL,0,Landlocked,2002
MHL,0,Landlocked,2003
MHL,0,Landlocked,2004
MHL,0,Landlocked,2005
MHL,0,Landlocked,2006
MHL,0,Landlocked,2007
MHL,0,Landlocked,2008
MHL,0,Landlocked,2009
MHL,0,Landlocked,2010
MHL,0,Landlocked,2011
MHL,0,Landlocked,2012
MHL,0,Landlocked,2013
MHL,0,Landlocked,2014
MHL,0,Landlocked,2015
MHL,0,Landlocked,2016
MHL,0,Landlocked,2017
MHL,0,Landlocked,2018
MHL,0,Landlocked,2019
MHL,0,Landlocked,2020
MHL,0,Landlocked,2021
MHL,0,Landlocked,2022
MHL,0,Landlocked,2023
MKD,1,Landlocked,1995
MKD,1,Landlocked,1996
MKD,1,Landlocked,1997
MKD,1,Landlocked,1998
MKD,1,Landlocked,1999
MKD,1,Landlocked,2000
MKD,1,Landlocked,2001
MKD,1,Landlocked,2002
MKD,1,Landlocked,2003
MKD,1,Landlocked,2004
MKD,1,Landlocked,2005
MKD,1,Landlocked,2006
MKD,1,Landlocked,2007
MKD,1,Landlocked,2008
MKD,1,Landlocked,2009
MKD,1,Landlocked,2010
MKD,1,Landlocked,2011
MKD,1,Landlocked,2012
MKD,1,Landlocked,2013
MKD,1,Landlocked,2014
